,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts
38,1513.33,3,8,5,60.32,2,8810.0,0,0,13200.0
39,2417.55,3,5,9,56.4,2,23857.40741,0,0,12000.0
40,1250.59,2,9,5,69.99,1,6455.0,0,0,17400.0
41,1871.34,2,9,6,65.83,2,28319.0,0,0,0.0
42,882.73,1,8,8,72.69,1,31676.0,0,0,12000.0
43,2098.93,4,2,3,44.34,3,9438.333333,1,1,6600.0
44,2005.56,2,8,4,47.5,3,15413.38028,0,0,0.0
45,1347.25,4,9,4,60.37,2,15434.69388,0,0,5400.0
46,926.02,7,7,2,67.1,2,22250.0,0,0,0.0
47,1460.26,3,7,6,55.17,2,11592.14286,0,0,11700.0
48,1501.22,4,7,4,62.23,2,11180.61224,0,0,10200.0
49,1152.94,7,10,6,50.07,3,51005.17241,0,0,0.0
50,1035.61,4,9,3,70.6,1,197.4358974,1,0,15000.0
51,1922.78,1,2,9,40.75,3,37516.0,0,0,7788.0
52,1292.46,4,8,1,62.54,2,3185.211268,1,1,6600.0
53,1360.79,1,9,9,62.15,2,49957.0,0,0,6384.0
54,855.44,2,1,3,75.87,1,12170.0,0,0,4264.0
55,1117.27,2,7,7,74.93,1,25875.0,0,0,5340.0
56,2527.15,3,5,10,46.23,3,54705.71429,0,0,10200.0
57,1581.74,6,9,8,50.97,3,66113.7931,0,0,0.0
58,1467.06,2,8,9,62.3,2,30902.11268,0,0,6000.0
59,1182.59,5,2,7,71.14,1,25953.33333,0,0,2484.0
60,1925.45,3,2,2,55.01,2,4897.857143,1,1,4800.0
61,1140.8,7,4,2,62.04,2,12306.89655,0,0,4464.0
62,1209.14,3,10,7,80.42,1,19381.42857,0,0,4420.0
63,1479.84,4,4,4,69.93,1,12728.81356,0,0,4944.0
64,1400.27,3,2,9,63.14,2,26153.7037,0,0,8760.0
65,1241.28,4,6,3,69.7,1,13140.81633,0,0,5268.0
66,1201.6,1,8,10,73.67,1,28303.80435,0,0,6292.0
67,1217.73,4,1,3,63.74,2,11566.66667,1,0,6240.0
68,962.38,7,5,4,63.83,2,26999.73475,0,0,2782.153846
69,809.37,7,1,1,80.21,1,19294.82759,0,0,0.0
70,683.61,6,4,1,75.83,1,9887.931034,1,1,0.0
71,891.8,6,7,1,70.72,1,-9675.862069,1,1,4800.0
72,1676.19,3,2,5,54.36,3,9785.802469,0,0,7800.0
73,742.44,7,4,2,72.08,1,16087.93103,0,0,3588.0
74,1368.48,2,6,4,64.89,2,21622.0,0,0,0.0
75,772.55,7,9,4,70.51,1,32517.24138,0,0,2236.0
76,860.28,2,9,7,80.38,1,35107.0,0,0,0.0
77,643.2,6,9,4,81.94,1,23151.72414,0,0,7080.0
78,565.11,7,2,1,88.74,1,10484.48276,0,0,4165.0
79,1223.44,2,7,4,65.21,2,18496.0,0,0,0.0
80,1162.93,4,8,4,54.43,3,16965.38462,0,0,8400.0
81,566.9,7,7,2,83.07,1,13448.27586,0,0,5880.0
82,1208.08,1,2,3,73.6,1,8586.0,1,0,6960.0
83,863.49,7,9,5,69.59,1,38655.17241,0,0,0.0
84,1492.58,1,1,7,68.13,2,23394.3662,0,0,2160.0
85,1026.83,6,7,9,62.81,2,63954.62148,0,0,8382.319541
86,690.36,6,9,5,76.18,1,17765.51724,0,0,11940.0
87,1563.88,4,2,5,63.02,2,11456.875,0,0,4472.0
88,1849.12,3,6,5,58.87,2,12781.25,0,0,4900.0
89,1049.04,5,7,4,72.54,1,14054.4424,0,0,4849.5576
90,941.86,1,8,8,66.43,2,28411.0,0,0,9240.0
91,688.12,7,10,2,78.16,1,13613.7931,0,0,4420.0
92,980.1,7,9,4,59.84,2,33808.62069,0,0,0.0
93,1338.56,1,4,5,67.15,2,17165.0,0,0,7800.0
94,1280.96,4,5,4,60.89,2,14570.0,0,0,4452.0
95,1443.2,2,7,2,65.78,2,14701.0,0,0,0.0
96,952.41,5,8,7,65.71,2,27395.3224,0,0,5745.6776
97,1497.93,5,7,4,50.83,3,14480.0,0,0,5160.0
98,1630.66,3,8,10,71.91,1,22901.86567,0,0,7592.0
99,1248.89,7,5,2,48.63,3,25532.75862,0,0,0.0
100,919.97,2,4,2,73.07,1,9332.0,0,0,3276.0
101,2856.7,3,4,10,54.22,3,52446.42857,0,0,14300.0
102,812.31,1,9,8,78.74,1,36576.0,0,0,5220.0
103,1536.66,2,6,8,50.82,3,42523.0,0,0,0.0
104,1251.48,2,9,3,62.76,2,16275.0,0,0,0.0
105,1188.07,5,8,4,60.74,2,12874.0,0,0,6720.0
106,1927.94,3,2,6,52.05,3,15638.57143,0,0,5400.0
107,748.27,6,2,8,75.48,1,58162.06897,0,0,5940.0
108,1792.65,4,2,3,57.42,2,11843.33333,1,1,3420.0
109,1211.58,2,10,7,66.87,2,34866.0,0,0,0.0
110,1396.76,1,8,7,54.74,2,18944.0,0,0,13332.0
111,3409.01,3,9,10,36.46,4,47427.14286,0,0,12000.0
112,942.6,6,8,1,59.97,2,6276.417931,0,0,6473.6776
113,1457.7,4,8,6,66.14,2,6792.753623,0,0,16744.0
114,1777.08,3,1,6,61.88,2,15385.625,0,0,4740.0
115,1415.23,3,7,5,72.4,1,14559.28571,0,0,5408.0
116,1117.07,3,9,4,72.86,1,6510.0,0,0,11400.0
117,1602.24,3,9,8,55.52,2,17706.42857,0,0,11748.0
118,2422.78,3,10,7,32.08,4,12685.86957,0,0,12000.0
119,1851.06,3,1,7,43.54,3,23656.62585,0,0,2411.048985
120,1308.59,1,2,4,58.52,2,13116.0,0,0,6435.0
121,981.17,2,6,2,69.83,1,11962.0,0,0,0.0
122,1878.04,1,8,7,45.87,3,28022.0,0,0,6840.0
123,1370.43,3,9,6,63.62,2,12356.79012,0,0,6120.0
124,1160.89,3,4,7,75.21,1,21709.16667,0,0,8184.0
125,865.63,7,9,3,68.11,2,21470.68966,0,0,5200.0
126,789.87,7,7,1,69.55,1,2813.793103,1,1,3600.0
127,1100.83,5,2,1,66.35,2,7050.0,1,1,3570.0
128,1567.91,1,4,10,47.47,3,58056.0,0,0,0.0
129,1220.01,3,5,2,69.6,1,6615.833333,1,0,4836.0
130,791.03,7,9,3,63.86,2,20237.13528,0,0,3888.461538
131,1332.72,2,9,3,51.33,3,11978.0,1,0,4920.0
132,1068.08,2,7,6,71.22,1,26954.0,0,0,0.0
133,1572.72,1,6,6,46.99,3,23577.0,0,0,3900.0
134,1113.24,4,7,3,68.76,1,14446.15385,0,0,4680.0
135,1250.38,1,2,1,62.78,2,5775.0,1,1,3900.0
136,617.15,6,9,5,77.92,1,26194.82759,0,0,7800.0
137,1480.8,1,5,10,66.84,2,78678.0,0,0,0.0
138,857.83,7,5,2,70.71,1,15068.96552,0,0,3952.0
139,1095.89,2,5,8,63.78,2,39380.0,0,0,5184.0
140,1007.59,4,10,3,72.83,1,12059.0,0,0,4420.0
141,1078.27,1,5,1,62.56,2,5353.0,1,1,3384.0
142,1440.17,3,4,5,68.14,2,11507.85714,0,0,6180.0
143,877.68,7,6,3,61.46,2,22329.31034,0,0,4888.0
144,1688.66,1,5,10,60.28,2,72519.0,0,0,0.0
145,1615.6,4,9,8,70.99,1,20700.625,0,0,7384.0
146,1276.98,1,2,2,67.42,2,7016.901408,1,0,4680.0
147,1765.82,2,10,8,60.88,2,36623.0,0,0,0.0
148,1449.56,2,1,2,56.82,2,11725.0,1,1,0.0
149,2191.75,3,10,7,50.58,3,12249.55357,0,0,4700.0
150,1548.93,3,6,9,66.58,2,26261.42857,0,0,12000.0
151,1409.2,4,2,2,59.29,2,6129.0,1,1,5460.0
152,1346.24,2,5,10,69.78,1,42790.76087,0,0,0.0
153,1380.89,1,7,10,76.06,1,53527.0,0,0,8450.0
154,1167.34,4,9,2,67.51,2,10411.53846,1,0,5044.0
155,919.41,7,4,3,68.94,1,21401.72414,0,0,3276.0
156,783.01,3,9,6,79.99,1,16596.66667,0,0,6364.0
157,1358.07,7,2,3,48.53,3,29831.03448,0,0,0.0
158,1046.59,3,8,5,69.69,1,16530.0,0,0,5772.0
159,1291.38,6,5,3,60.71,2,16358.62069,0,0,8248.0
160,1457.12,1,10,7,60.7,2,14772.53521,0,0,9600.0
161,963.18,6,9,7,65.52,2,30884.48276,0,0,14400.0
162,1921.35,3,9,9,62.86,2,30060.0,0,0,9000.0
163,2619.54,3,6,7,34.43,4,13333.69565,1,0,5900.0
164,1378.05,1,2,9,62.23,2,45770.0,0,0,7008.0
165,1099.92,4,2,3,76.9,1,11765.30612,0,0,4576.0
166,787.81,5,1,5,82.63,1,11933.0,0,0,10400.0
167,985.0,7,6,1,65.0,2,11655.17241,0,0,4368.0
168,2580.21,2,9,3,14.14,5,17080.0,1,1,0.0
169,815.47,6,8,3,50.07,3,12553.44828,0,0,7800.0
170,1822.64,7,7,7,12.47,5,56377.58621,0,0,0.0
171,1255.52,4,7,6,72.94,1,8812.345679,0,0,11700.0
172,1243.27,1,2,1,63.66,2,4001.0,1,1,5400.0
173,1262.25,4,7,3,71.5,1,11628.57143,1,0,6060.0
174,867.21,6,8,1,71.01,1,4239.655172,1,0,6344.0
175,1079.81,1,2,8,68.64,1,35206.0,0,0,6900.0
176,632.15,7,2,1,81.32,1,6351.724138,0,0,4056.0
177,737.65,2,7,5,76.56,1,18631.0,0,0,7200.0
178,1237.92,3,9,5,61.76,2,12952.14286,0,0,7300.0
179,2090.97,3,10,6,28.81,4,14741.875,0,0,6000.0
180,1128.4,1,4,9,72.55,1,36735.21127,0,0,3540.0
181,792.44,7,10,3,72.12,1,24631.03448,0,0,3796.0
182,873.84,7,7,2,69.71,1,22906.89655,0,0,0.0
183,1097.98,7,6,1,67.57,2,12815.51724,1,0,3900.0
184,1464.38,3,8,10,61.97,2,62727.85714,0,0,27000.0
185,1022.79,7,5,2,68.87,1,24801.72414,0,0,0.0
186,1340.11,4,5,4,73.29,1,11332.14286,0,0,5135.0
187,793.03,6,1,1,71.53,1,9413.793103,1,0,4108.0
188,826.12,1,9,9,76.32,1,38169.0,0,0,13452.0
189,978.45,2,9,8,67.64,2,41628.0,0,0,0.0
190,1012.49,6,10,2,68.11,2,18741.37931,0,0,4080.0
191,1463.51,1,7,10,52.93,3,51897.0,0,0,11760.0
192,1295.37,3,9,4,67.33,2,7716.428571,0,0,9000.0
193,1269.88,7,2,5,50.36,3,43198.27586,0,0,0.0
194,1644.97,3,8,7,60.05,2,11279.46429,0,0,7176.0
195,677.95,7,7,1,74.29,1,10484.48276,1,0,4056.0
196,1223.01,1,6,9,58.74,2,44246.0,0,0,7440.0
197,1496.88,3,9,8,59.31,2,20422.5,0,0,8400.0
198,1307.05,2,9,8,58.43,2,40347.0,0,0,0.0
199,1004.51,6,10,1,64.69,2,-1000.0,1,1,7500.0
200,1813.61,5,8,10,57.48,2,53362.67606,0,0,0.0
201,1058.56,4,9,5,70.45,1,21751.0,0,0,1632.0
202,2414.37,3,8,10,51.7,3,100000.0,0,0,12000.0
203,1174.31,4,7,5,66.18,2,14620.83333,0,0,5252.0
204,1809.89,1,9,9,70.61,1,44836.0,0,0,0.0
205,814.51,7,1,1,72.8,1,4358.62069,1,1,3848.0
206,1990.98,3,5,6,51.79,3,13045.6044,0,0,5400.0
207,1754.34,6,1,1,34.59,4,9324.137931,1,1,5200.0
208,583.59,7,9,2,88.63,1,21293.10345,0,0,0.0
209,629.65,6,5,1,80.59,1,8155.172414,1,0,3408.0
210,1524.33,3,7,10,56.56,2,61553.33333,0,0,13200.0
211,1624.48,3,5,7,58.19,2,20328.57143,0,0,7800.0
212,963.65,6,1,2,67.69,2,13746.55172,0,0,5980.0
213,1430.12,7,7,9,65.68,2,80410.34483,0,0,0.0
214,1307.1,1,5,7,57.24,2,31319.0,0,0,0.0
215,1594.72,2,9,8,61.52,2,30819.01408,0,0,0.0
216,1136.51,2,5,4,71.29,1,19668.0,0,0,0.0
217,1657.74,3,6,4,53.33,3,10581.42857,0,0,6600.0
218,987.06,5,9,7,64.46,2,21257.0,0,0,9300.0
219,1307.26,2,9,4,69.5,1,15223.0,0,0,5772.0
220,1980.61,3,7,3,48.46,3,5342.857143,1,1,10500.0
221,1249.11,5,8,6,63.72,2,23759.0,0,0,6604.0
222,1420.94,3,9,8,67.77,2,22045.0,0,0,12000.0
223,2441.54,3,2,5,41.72,3,10180.0,1,1,5892.0
224,1316.86,6,8,1,58.77,2,-3755.172414,1,1,6760.0
225,1819.08,2,6,9,37.45,4,40843.0,0,0,7320.0
226,1274.56,4,9,3,69.27,1,11721.42857,1,0,5537.0
227,1031.51,1,8,10,61.42,2,80969.0,0,0,15600.0
228,1432.4,1,4,9,63.03,2,52157.0,0,0,960.0
229,1275.05,3,5,7,68.11,2,20329.28571,0,0,4128.0
230,1554.27,3,8,2,69.63,1,3328.021978,1,1,6600.0
231,819.29,7,1,2,69.06,1,25281.03448,0,0,0.0
232,1195.67,7,8,1,41.98,3,5022.413793,1,1,5408.0
233,847.01,7,7,5,64.62,2,29244.82759,0,0,5340.0
234,757.19,1,8,2,74.2,1,4040.0,0,0,9420.0
235,962.14,1,7,4,57.38,2,17079.0,0,0,4608.0
236,1230.03,1,2,6,75.17,1,17923.94366,0,0,4940.0
237,2256.0,7,10,5,35.77,4,39944.82759,0,0,0.0
238,1120.47,6,8,1,52.45,3,7772.413793,1,1,4784.0
239,879.16,6,8,1,69.64,1,5631.034483,1,0,6292.0
240,1348.08,2,6,4,68.87,1,13933.09859,0,0,0.0
241,1424.79,1,8,6,63.29,2,6439.965281,1,0,19560.03472
242,982.8,2,10,7,74.58,1,32523.0,0,0,0.0
243,1093.73,5,8,2,74.66,1,8517.3224,1,0,3990.6776
244,1539.04,2,9,9,65.07,2,47936.0,0,0,0.0
245,865.3,6,8,3,59.75,2,19979.31034,0,0,3600.0
246,1370.69,2,4,3,63.38,2,15998.0,0,0,0.0
247,987.69,3,8,6,76.14,1,11357.6087,0,0,6600.0
248,1351.02,5,9,9,67.57,2,31358.4507,0,0,5160.0
249,1153.25,1,10,9,71.98,1,33125.35211,0,0,5824.0
250,870.46,2,9,9,76.93,1,56232.0,0,0,0.0
251,1739.26,3,5,6,60.45,2,14919.375,0,0,4776.0
252,1281.85,1,9,7,62.16,2,32073.0,0,0,0.0
253,1609.03,3,9,10,63.76,2,41919.16667,0,0,15600.0
254,996.2,4,9,8,66.72,2,35944.87179,0,0,8880.0
255,1199.27,2,10,2,61.29,2,13436.0,0,0,0.0
256,1220.12,4,2,2,68.96,1,10045.0,1,0,4800.0
257,812.17,7,4,2,71.79,1,16751.72414,0,0,4004.0
258,1257.02,3,4,7,69.94,1,19840.71429,0,0,6170.0
259,2134.84,6,10,2,17.54,5,12798.15374,1,1,4448.070828
260,1064.8,2,10,3,71.03,1,16612.0,0,0,0.0
261,1242.24,3,7,7,70.3,1,11471.68142,0,0,6000.0
262,1275.49,1,8,6,61.98,2,12003.0,0,0,16560.0
263,1199.54,2,10,4,68.29,2,18459.0,0,0,0.0
264,482.24,6,7,4,86.74,1,20262.06897,0,0,7904.0
265,685.29,7,7,1,76.79,1,8810.166724,0,0,4906.1033
266,992.68,6,4,1,66.49,2,14939.65517,1,1,0.0
267,1287.81,1,6,10,65.6,2,77987.0,0,0,13200.0
268,1091.84,3,5,9,74.16,1,26992.25352,0,0,12960.0
269,1560.76,3,4,8,67.16,2,23814.81481,0,0,4068.0
270,1459.95,3,2,6,69.68,1,12202.45098,0,0,3984.0
271,1357.05,3,8,3,65.99,2,7661.25,0,0,5876.0
272,1828.26,1,6,3,70.99,1,17775.0,0,1,0.0
273,1110.18,2,6,3,72.75,1,16019.0,0,0,0.0
274,866.48,7,9,2,60.03,2,14075.86207,1,0,3588.0
275,1432.8,1,9,9,64.1,2,29972.53521,0,0,6600.0
276,1799.17,3,2,6,60.31,2,17425.83333,0,0,6900.0
277,1551.22,3,2,5,68.57,1,11638.75,0,0,5100.0
278,1130.39,4,4,4,65.56,2,21694.87179,0,0,3600.0
279,1433.04,3,4,8,68.7,1,24089.28571,0,0,9600.0
280,1255.33,5,8,3,68.75,1,10572.5,0,0,5564.0
281,717.5,1,5,1,89.71,1,2969.71831,1,0,3900.0
282,1449.31,7,10,3,51.88,3,18534.48276,0,0,4500.0
283,1053.09,7,9,6,64.19,2,48994.82759,0,0,0.0
284,861.2,3,9,8,75.81,1,30314.16667,0,0,6420.0
285,1637.19,4,8,8,52.02,3,15309.87654,0,0,14400.0
286,742.55,7,8,2,71.8,1,13644.82759,0,0,5800.0
287,776.93,6,9,1,49.06,3,13697.15385,0,0,1407.650768
288,1164.28,4,2,2,64.44,2,8285.0,0,0,3360.0
289,1362.49,4,8,2,63.13,2,6259.859155,0,0,6000.0
290,878.08,7,4,4,66.48,2,29194.82759,0,0,4368.0
291,2005.76,3,5,8,60.95,2,14313.83929,0,0,4836.0
292,807.66,6,2,1,71.93,1,6286.206897,1,0,4692.0
293,1606.31,4,10,4,74.97,1,4895.108696,0,0,10200.0
294,1113.26,4,2,2,65.56,2,10144.87179,1,0,3744.0
295,1941.01,6,9,1,12.38,5,12568.96552,1,1,3564.0
296,1631.96,4,8,6,61.72,2,11861.86441,1,0,12876.0
297,841.38,6,5,1,73.06,1,12186.2069,1,0,4316.0
298,1205.53,7,6,6,62.35,2,50424.13793,0,0,0.0
299,1223.99,6,1,3,54.55,2,19475.86207,1,0,5150.0
300,810.41,7,9,3,65.08,2,20189.65517,0,0,4596.0
301,1556.46,5,1,2,63.05,2,9533.151096,1,1,5300.848904
302,1410.49,3,4,7,64.65,2,21318.33333,0,0,6420.0
303,985.93,7,9,3,72.79,1,21986.2069,0,0,2600.0
304,1833.99,5,1,2,37.71,4,14303.0,1,1,0.0
305,912.44,6,2,2,71.05,1,18500.0,0,0,1500.0
306,1252.07,2,5,4,66.36,2,20775.0,0,0,0.0
307,2183.65,1,7,4,19.07,5,15876.0,1,1,4200.0
308,1453.85,5,4,9,68.47,2,30998.91304,0,0,0.0
309,2031.65,2,8,5,39.23,3,25195.0,0,0,0.0
310,1129.26,2,4,4,63.95,2,19931.0,0,0,0.0
311,1580.68,2,10,9,63.76,2,46481.0,0,0,0.0
312,1099.24,1,1,1,65.92,2,3944.0,1,1,4160.0
313,1653.92,4,1,3,59.1,2,10231.63265,1,1,6240.0
314,1523.12,2,7,9,68.13,2,24870.65217,0,0,4732.0
315,940.96,5,7,2,77.29,1,7896.0,0,0,5044.0
316,853.69,7,1,2,67.0,2,15579.31034,0,0,4680.0
317,1207.44,4,9,2,67.58,2,6219.0,1,0,6760.0
318,953.9,1,4,7,66.35,2,24530.0,0,0,6360.0
319,1041.88,3,9,6,69.1,1,16390.83333,0,0,8040.0
320,891.59,7,6,2,75.43,1,19172.41379,0,0,3900.0
321,1830.81,5,5,3,53.65,3,9048.0,1,1,6175.0
322,1925.64,2,1,3,32.5,4,13926.0,1,1,3796.0
323,1100.13,6,2,2,63.56,2,5650.0,0,0,9000.0
324,3691.5,2,6,9,42.6,3,47512.0,0,0,0.0
325,1587.02,1,6,6,66.73,2,10728.26087,0,0,6890.0
326,1202.74,4,5,5,78.14,1,14065.0,0,0,6136.0
327,1128.38,3,7,5,69.76,1,10572.22222,0,0,5343.0
328,2162.06,6,7,10,27.21,4,100000.0,0,0,6000.0
329,1340.38,4,2,5,68.01,2,13591.42857,0,0,3800.0
330,1362.95,3,8,7,66.28,2,9786.875,0,0,15840.0
331,928.81,1,5,3,69.38,1,12738.0,0,0,4040.0
332,922.22,4,7,4,74.64,1,16607.69231,0,0,9000.0
333,996.17,5,6,1,76.07,1,-740.0,1,1,5044.0
334,1401.71,3,4,5,69.82,1,9644.444444,0,0,8100.0
335,1107.67,2,6,7,71.88,1,31960.0,0,0,0.0
336,1164.79,4,6,4,71.86,1,10746.42857,0,0,6600.0
337,1030.19,5,5,6,75.4,1,26055.0,0,0,0.0
338,1137.5,3,7,6,69.32,1,12131.42857,0,0,9900.0
339,1150.4,3,9,8,65.46,2,18635.0,0,0,16800.0
340,1358.83,1,9,10,65.79,2,75699.0,0,0,22188.0
341,943.74,6,8,2,70.56,1,14263.7931,0,0,5096.0
342,1528.25,2,6,3,54.77,2,8385.211268,0,0,4018.0
343,1824.57,4,6,3,48.1,3,9034.166667,1,1,6600.0
344,887.48,6,2,1,67.77,2,8365.517241,1,0,5925.0
345,1657.5,3,6,9,68.89,1,19556.511,0,0,3833.285133
346,1031.8,2,5,2,72.12,1,10308.0,0,0,4392.0
347,1714.54,3,10,3,67.34,2,7570.0,0,1,5356.0
348,756.94,7,5,1,69.02,1,13812.06897,0,0,3375.0
349,840.5,7,5,3,71.14,1,26100.0,0,0,0.0
350,1058.82,2,10,6,69.88,1,26297.0,0,0,0.0
351,471.46,6,8,3,77.2,1,8384.859536,0,0,11663.78147
352,998.55,7,6,5,60.1,2,35610.34483,0,0,3600.0
353,808.76,5,8,8,77.93,1,39675.0,0,0,4944.0
354,2367.49,7,9,8,26.76,4,63858.62069,0,0,0.0
355,986.07,5,2,7,72.09,1,35157.0,0,0,0.0
356,1661.63,1,4,10,52.08,3,63320.0,0,0,5040.0
357,915.81,1,9,9,69.18,1,38282.0,0,0,9600.0
358,2809.13,4,10,1,33.17,4,2923.239437,1,1,6600.0
359,1677.82,1,7,5,46.88,3,14602.8169,0,0,5160.0
360,883.35,1,2,2,75.51,1,9354.0,0,0,3500.0
361,1587.89,3,5,9,64.07,2,31148.33333,0,0,10800.0
362,2082.22,2,6,5,44.13,3,25721.0,0,0,0.0
363,1158.8,2,6,6,70.27,1,28646.0,0,0,0.0
364,864.43,7,9,1,71.1,1,6208.62069,1,0,5980.0
365,1601.33,2,6,6,59.39,2,26513.0,0,0,0.0
366,1642.53,3,2,6,46.52,3,17423.33333,0,0,6600.0
367,1026.38,3,9,2,72.64,1,8394.166667,1,0,4845.0
368,991.58,2,5,4,70.34,1,13636.0,0,0,5592.0
369,1116.23,5,2,7,69.77,1,33141.0,0,0,0.0
370,1692.36,2,6,7,49.78,3,24038.73239,0,0,0.0
371,751.07,1,8,5,76.21,1,17574.0,0,0,5916.0
372,1527.27,1,5,9,59.44,2,46404.0,0,0,0.0
373,1387.48,4,1,1,69.19,1,5166.0,1,1,2772.0
374,649.56,2,2,1,80.59,1,4464.6,0,0,4054.4
375,1986.79,2,10,8,43.88,3,36895.0,0,0,0.0
376,1274.37,3,1,6,70.74,1,20523.33333,0,0,4080.0
377,1899.45,4,9,4,42.28,3,2697.730513,1,0,17420.7702
378,1015.98,6,8,2,50.83,3,9389.655172,0,0,7800.0
379,1017.26,6,2,1,65.59,2,2782.758621,1,0,9860.0
380,1859.69,3,6,3,58.35,2,7764.166667,1,1,7956.0
381,1249.05,3,2,6,69.2,1,15444.71831,0,0,5687.5
382,1791.83,4,7,6,55.75,2,14205.9322,0,0,13560.0
383,1163.17,2,10,3,55.77,2,11508.6,0,0,4807.4
384,1198.9,3,2,1,66.73,2,3389.285714,1,1,3900.0
385,1055.51,3,7,3,74.91,1,7991.428571,0,0,5980.0
386,1321.13,1,6,10,77.59,1,81268.0,0,0,0.0
387,1333.13,6,10,5,46.4,3,30962.06897,0,0,4560.0
388,1362.27,1,4,7,59.16,2,26907.0,0,0,4500.0
389,1789.17,3,7,5,69.86,1,7010.655738,0,0,6850.0
390,1200.49,1,1,6,68.21,2,23832.18411,0,0,3974.815891
391,1563.85,3,8,7,62.89,2,20701.42857,0,0,7200.0
392,1186.83,2,2,3,61.9,2,11961.92308,0,0,4475.076923
393,805.74,6,2,2,74.7,1,16137.93103,0,0,5252.0
394,1174.91,2,6,6,72.81,1,28822.0,0,0,0.0
395,1608.53,3,7,7,69.58,1,12444.28571,0,0,13200.0
396,967.68,1,9,8,68.4,2,36788.0,0,0,7272.0
397,1742.0,3,2,6,67.13,2,12681.31868,0,0,6000.0
398,970.14,6,7,3,69.68,1,20641.37931,0,0,5988.0
399,1383.3,3,7,7,67.41,2,12647.05882,0,0,5564.0
400,1276.53,1,7,6,65.09,2,27812.0,0,0,0.0
401,1233.47,2,8,4,63.35,2,21887.0,0,0,0.0
402,1135.8,7,5,1,62.86,2,11012.99735,1,1,4098.461538
403,2018.25,2,9,3,67.29,2,16005.0,1,1,0.0
404,744.86,6,4,2,77.82,1,16015.51724,0,0,4056.0
405,1021.96,2,10,6,69.21,1,22704.0,0,0,4420.0
406,678.17,1,8,10,81.33,1,53979.0,0,0,10800.0
407,1493.44,4,6,4,59.75,2,16276.53061,0,0,4740.0
408,1640.84,3,2,1,58.36,2,1435.0,1,1,5400.0
409,1649.63,3,5,10,49.55,3,69892.5,0,0,7512.0
410,1179.25,1,4,9,65.81,2,34731.69014,0,0,3360.0
411,1482.84,7,9,1,35.13,4,19162.06897,1,1,0.0
412,1401.56,6,8,1,33.59,4,10841.37931,1,1,4160.0
413,668.56,1,7,7,71.22,1,25581.0,0,0,6900.0
414,1451.6,1,6,9,62.14,2,38731.0,0,0,9100.0
415,1928.13,1,6,3,59.29,2,9333.098592,1,1,4776.0
416,1181.4,4,2,4,68.33,2,21343.58974,0,0,5064.0
