,Unnamed: 0,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts,split
1,1,744.37,1,4,3,75.05,1,10844.0,0,0,6600.0,-0.5152772037120096
2,2,1133.07,1,4,8,76.06,1,32452.0,0,0,7200.0,0.7567580291789868
5,5,1477.04,6,8,1,39.36,3,4805.172414,1,1,0.0,-0.6677863503369692
6,6,1125.13,2,10,2,68.13,2,15826.0,0,0,0.0,0.037853237876267376
8,8,936.43,6,2,3,65.63,2,23444.82759,0,0,4680.0,-0.21311244394857945
9,9,1389.52,2,1,3,64.24,2,18138.0,0,0,0.0,-0.7557697948258258
10,10,1103.03,1,4,7,55.59,2,19797.88732,0,0,6300.0,2.212253001792117
11,11,842.12,7,8,3,65.74,2,18215.51724,0,0,5616.0,-1.029073778455008
13,13,2414.13,2,10,3,27.82,4,14065.0,1,1,2600.0,0.3073821732744594
14,14,687.78,6,5,3,74.89,1,23870.68966,0,0,4272.0,-0.7878208728619893
15,15,924.41,1,2,7,73.91,1,28892.0,0,0,5088.0,0.49816596056593343
17,17,1614.34,6,2,1,44.04,3,5415.517241,1,1,8400.0,-0.17634948995027006
18,18,1445.58,3,6,6,66.95,2,12992.85714,0,0,5400.0,-1.3082889434881861
20,20,1006.14,5,8,2,70.16,1,6720.0,1,0,5865.0,-0.47385349349926564
21,21,1559.48,2,8,8,52.8,3,42285.0,0,0,0.0,-0.6932035825071787
22,22,1297.32,4,9,1,60.94,2,6938.135593,1,1,0.0,0.36843871486490587
23,23,1069.02,1,6,4,70.5,1,11561.26761,0,0,4272.0,0.151417860027882
24,24,1352.46,3,6,4,62.76,2,8912.142857,0,0,9540.0,0.3202576936832878
25,25,785.83,6,4,1,72.98,1,9232.758621,0,0,3484.0,-0.06029629601427583
26,26,1316.63,4,9,5,75.02,1,12823.91304,0,0,5800.0,-0.43764266834164245
27,27,1255.95,3,7,3,63.83,2,7504.395604,0,0,4200.0,-1.1496455793160578
28,28,1290.18,1,7,9,65.12,2,48043.0,0,0,6240.0,-0.9464513079895269
29,29,1183.28,1,1,2,67.21,2,11160.0,0,0,4800.0,-0.34845377258978416
30,30,796.94,7,10,2,70.11,1,2082.758621,0,0,13320.0,-0.7841413985534019
31,31,956.97,4,8,5,77.27,1,20117.34694,0,0,7384.0,1.1747859227192257
32,32,987.12,2,1,4,69.75,1,17348.0,0,0,4080.0,1.8054093091219796
33,33,591.88,7,9,3,74.58,1,19808.62069,0,0,4784.0,-0.3922761154720501
34,34,1027.74,2,6,1,60.24,2,6165.0,0,0,5820.0,0.5965512254598716
35,35,766.85,6,4,5,67.07,2,36055.17241,0,0,4140.0,-0.10319959397044702
36,36,1077.8,7,1,1,66.62,2,4286.206897,1,1,4992.0,-0.31535374293119206
37,37,1347.39,3,2,8,68.56,1,25035.24038,0,0,4984.615385,1.535451652751651
38,38,1013.89,5,8,8,66.82,2,45349.0,0,0,0.0,-0.27110066440688435
42,42,1192.35,3,6,8,62.36,2,28342.5,0,0,5096.0,1.6216065566685123
43,43,1579.67,2,6,5,49.44,3,25597.0,0,0,0.0,1.1369239005975917
44,44,907.58,6,5,3,63.92,2,19258.62069,0,0,6360.0,1.275271060839699
46,46,1475.26,1,5,7,56.13,2,24908.4507,0,0,0.0,0.20805164771026097
47,47,1173.8,5,5,6,62.59,2,15888.88889,0,0,4784.0,0.15422468445286672
49,49,1626.89,2,9,7,75.32,1,34760.0,0,0,0.0,0.8770171549399731
51,51,1525.96,3,2,6,66.15,2,18488.33333,0,0,7200.0,0.6974733107639155
52,52,796.96,7,4,3,68.18,2,22398.27586,0,0,3276.0,0.3183691675107812
53,53,678.6,6,2,1,73.6,1,14120.68966,0,0,3484.0,0.16291861838053306
54,54,1226.95,4,5,8,67.25,2,24892.02899,0,0,5408.0,0.4722672812175162
55,55,1496.37,4,6,4,55.96,2,10491.52542,0,0,7440.0,-1.3136146575434906
56,56,860.51,7,9,1,70.27,1,19324.13793,0,0,0.0,-0.18543611239937816
57,57,1221.32,1,9,7,68.8,1,13926.8745,0,0,23165.1255,-1.134967973637142
58,58,1507.08,5,10,7,47.31,3,27029.0,0,0,8220.0,0.18888932257830146
59,59,1278.07,1,5,7,60.62,2,38213.0,0,0,0.0,-0.4709589984007951
60,60,1035.48,7,8,3,69.58,1,30341.37931,0,0,0.0,-0.5420708735175055
62,62,801.52,4,5,3,79.61,1,13600.0,0,0,3484.0,-1.9840639840199945
63,63,584.8,7,2,1,77.94,1,6306.896552,0,0,4150.0,-1.4674238977233625
64,64,1725.3,3,4,7,63.51,2,21228.57143,0,0,3612.0,-0.15686194965513278
66,66,1639.45,7,10,2,45.59,3,14631.03448,1,1,4550.0,1.1002512026918518
67,67,1925.83,2,8,7,65.2,2,28138.0,0,0,9288.0,-0.29171564236252034
69,69,857.19,1,6,6,67.91,2,22380.0,0,0,5400.0,-0.14621299204230717
70,70,974.21,2,1,3,68.56,1,15176.0,0,0,3852.0,0.9142699876330411
72,72,1012.75,2,9,2,69.0,1,10045.0,0,0,5564.0,1.6262199635766168
73,73,816.27,6,2,4,69.93,1,30931.03448,0,0,4212.0,1.1721030792742266
74,74,625.98,7,4,8,82.49,1,58524.13793,0,0,10200.0,-2.442889775512738
78,78,1579.39,5,10,7,61.04,2,15400.59268,0,0,6818.909472,1.8200278821359575
79,79,1181.07,2,2,3,64.17,2,17650.0,0,0,0.0,0.6893710485880266
80,80,1074.21,3,9,6,68.64,1,11626.875,0,0,8970.0,1.9825384510223303
81,81,733.55,4,10,3,81.08,1,4603.846154,0,0,14328.0,0.8605860355636876
82,82,1236.67,2,5,9,57.49,2,55323.0,0,0,0.0,-1.4755362419692952
83,83,1277.11,1,4,10,48.73,3,61464.0,0,0,18360.0,0.876656897155674
85,85,1321.43,4,10,5,45.32,3,16093.33333,0,0,4800.0,-0.7231258439397774
86,86,1368.49,1,8,10,62.63,2,28516.30435,0,0,9360.0,0.4272950766082725
87,87,519.05,7,7,1,80.18,1,0.0,0,1,5720.0,-0.48926744388886306
88,88,1796.04,1,5,10,42.85,3,28102.71739,0,0,15000.0,2.087100323357785
89,89,1121.52,2,4,3,68.43,2,13619.0,0,0,3744.0,-0.9643563926083903
91,91,1191.86,4,7,6,67.38,2,20191.66667,0,0,8320.0,1.040142325970346
93,93,1248.33,4,2,4,66.4,2,11895.76271,0,0,6000.0,-0.8694499272362178
95,95,1079.6,1,4,7,64.76,2,27626.73619,0,0,7322.263814,-0.738625541496097
96,96,780.35,7,4,1,69.1,1,16260.34483,0,0,1476.0,0.2178140582617214
97,97,1517.1,5,5,8,72.64,1,20571.42857,0,0,11400.0,0.15679652594650417
98,98,1658.0,3,7,9,68.85,1,25486.26374,0,0,6000.0,-2.299141031384553
99,99,1298.45,2,4,9,58.86,2,53469.0,0,0,0.0,-0.17492300303209163
100,100,794.08,6,8,1,64.57,2,12454.92396,0,0,4486.144104,-0.6676133197953901
101,101,3777.44,3,10,10,69.85,1,54097.14286,0,0,23196.0,-1.4880031664327042
102,102,1268.43,1,10,9,67.04,2,46123.0,0,0,10200.0,0.14105804300990904
103,103,931.52,3,9,4,78.06,1,12177.85714,0,0,6000.0,-1.5916241144447434
104,104,1003.19,4,7,5,71.65,1,20189.79592,0,0,4900.0,1.4724776385187273
105,105,828.7,6,6,3,68.07,2,19651.72414,0,0,4680.0,0.2802561764981262
106,106,1203.61,3,8,7,67.16,2,17439.67391,0,0,6240.0,1.4333151420491486
107,107,774.17,4,9,2,81.02,1,3739.595207,0,0,12167.40479,-2.3308200901021165
108,108,643.27,6,8,10,78.36,1,88096.55172,0,0,22200.0,-0.9450350193619853
110,110,1191.68,1,8,4,70.32,1,8868.478261,0,0,6708.0,-1.1267767657566838
111,111,704.48,7,6,3,74.71,1,20024.13793,0,0,5512.0,0.035015349602406494
113,113,950.1,6,7,2,56.96,2,13574.13793,0,0,4550.0,1.6990468614667782
114,114,870.12,7,7,2,67.89,2,23620.68966,0,0,0.0,1.2588934840504318
115,115,808.65,7,4,3,61.73,2,24323.27586,0,0,3544.5,0.016208985120406177
116,116,773.21,1,9,7,78.57,1,34321.0,0,0,4200.0,1.0519763523976497
117,117,1850.18,3,10,10,47.36,3,39630.0,0,0,24000.0,1.6066411458446572
118,118,1047.09,1,6,6,67.33,2,23860.0,0,0,5700.0,-0.9865164173214497
119,119,811.82,1,8,9,74.82,1,25638.73239,0,0,16680.0,0.5421983364508943
120,120,1804.19,2,1,8,56.33,2,40582.0,0,0,0.0,1.1310333333415503
121,121,785.28,7,6,3,67.21,2,29944.82759,0,0,0.0,1.0636381881865644
124,124,721.61,6,5,1,72.77,1,9831.034483,1,0,6000.0,-0.024273944252847016
125,125,1482.39,7,6,1,46.3,3,15415.51724,1,1,0.0,0.13980295426281628
127,127,1039.63,4,8,2,68.83,1,6700.0685,0,0,4754.9178,-0.33880946906237686
128,128,873.9,7,4,4,64.05,2,28168.96552,0,0,6500.0,0.0940154731545909
129,129,1626.95,2,7,7,61.85,2,32966.0,0,0,0.0,0.37136511867981836
130,130,1346.84,1,9,7,63.56,2,21239.43662,0,0,6812.0,-0.26067473742406466
131,131,1799.81,7,7,8,54.83,2,70193.10345,0,0,3600.0,0.6761888151034658
132,132,1009.46,6,4,2,65.43,2,21786.2069,0,0,0.0,0.9422356971028738
133,133,1978.16,2,8,9,43.96,3,30377.17391,0,0,0.0,0.3091136931611128
134,134,1179.44,4,5,3,67.09,2,13665.38462,0,0,7800.0,0.8930995218757704
135,135,1494.16,3,9,7,63.19,2,17530.55556,0,0,5876.0,-0.5692136595009463
136,136,1343.79,2,7,10,64.57,2,66545.0,0,0,0.0,-0.0721662674352116
137,137,1186.59,2,5,3,56.21,2,12949.0,0,0,4000.0,0.002956885153660412
138,138,1007.23,7,9,4,66.86,2,36939.65517,0,0,0.0,-0.4453910634734336
141,141,1572.53,1,9,9,42.64,3,46838.0,0,0,7200.0,-0.407681490371566
143,143,1272.8,1,7,10,72.1,1,41882.39437,0,0,4800.0,-1.8673313574082742
145,145,535.96,7,4,1,75.2,1,6589.655172,0,0,4080.0,-0.2672003515904568
146,146,1109.84,1,5,2,65.07,2,10766.0,0,0,4056.0,0.7627061496393905
149,149,3750.05,2,6,10,39.64,3,28224.33628,0,0,13000.0,0.8317533898349787
150,150,1471.94,2,2,3,63.71,2,9097.887324,1,0,5304.0,0.7205516793697769
151,151,755.85,7,4,2,66.03,2,21025.86207,0,0,0.0,-0.5929709117758147
152,152,1343.05,4,8,7,64.26,2,21279.28571,0,0,6968.0,-0.016757719373688293
153,153,1420.86,2,2,8,56.86,2,41388.0,0,0,0.0,-0.3458132485416994
154,154,1291.28,2,4,7,61.11,2,26730.0,0,0,8484.0,0.16824219856175715
155,155,783.13,5,8,8,80.15,1,33684.0,0,0,6396.0,2.223013624867312
156,156,668.23,6,4,2,77.02,1,15260.34483,0,0,4176.0,1.0527057537694757
158,158,1370.78,2,7,4,63.29,2,19545.0,0,0,0.0,-0.36099808123564076
159,159,1048.53,4,1,2,71.04,1,15928.20513,0,0,3540.0,0.17620827096091626
160,160,920.23,7,2,2,66.96,2,27444.82759,0,0,0.0,-1.1271259594456595
161,161,1114.86,5,2,4,73.06,1,18839.0,0,0,4160.0,-0.3249240142928148
162,162,4426.83,5,5,9,24.35,4,24341.35802,0,0,15720.0,0.9766208702227728
164,164,730.04,6,8,10,78.91,1,100000.0,0,0,24000.0,-2.8129592664491185
165,165,1066.86,3,9,8,77.19,1,25995.0,0,0,9000.0,1.5392238800752422
166,166,798.58,3,2,2,77.97,1,6954.929577,0,0,4732.0,0.3823845982715833
168,168,1404.89,3,7,8,64.34,2,29097.1831,0,0,0.0,0.00439179546469559
169,169,1074.11,6,2,1,62.37,2,6286.206897,1,1,4316.0,0.5094761204558474
171,171,820.39,1,6,7,65.72,2,32613.0,0,0,5512.0,-0.9418429974198231
172,172,856.98,2,7,2,63.93,2,8925.5,0,0,3595.5,-0.4872297047799501
173,173,1287.12,5,7,3,55.15,2,12497.0,1,0,4888.0,-0.5496033018464589
174,174,1337.55,1,9,2,59.01,2,5568.743229,0,0,5815.384615,-0.9268236544468428
176,176,718.53,6,7,1,75.66,1,8068.965517,1,0,7040.0,0.42538914439488784
178,178,768.65,6,8,1,63.26,2,4817.241379,0,0,5772.0,0.7427928992471574
179,179,1072.35,2,7,4,62.84,2,20691.0,0,0,0.0,0.5068101692897979
180,180,808.93,5,9,1,78.11,1,0.0,1,1,15000.0,1.3634823239968936
181,181,991.52,5,5,4,70.92,1,15141.0,0,0,4584.0,1.6156263098142265
182,182,1230.3,3,9,7,63.6,2,17636.42857,0,0,8700.0,-0.3741494681146975
183,183,1040.24,1,10,2,65.44,2,10809.0,0,0,5122.0,-0.16246078356075103
184,184,1195.71,6,1,1,47.98,3,3325.862069,1,1,4200.0,2.0533758787420386
185,185,2878.74,3,10,7,48.49,3,16096.25,0,0,9120.0,0.21330302454549635
187,187,585.15,7,5,3,73.25,1,20313.7931,0,0,4488.0,-0.38218657391902944
188,188,1042.05,3,10,2,75.02,1,7506.338028,0,0,5148.0,0.6211255712914249
189,189,775.24,7,7,6,66.79,2,44287.93103,0,0,3848.0,-0.8662206784372511
190,190,589.76,6,6,1,73.5,1,0.0,1,1,4784.0,-0.23716476163384292
191,191,1651.31,5,6,9,60.93,2,26136.00606,0,0,6460.547641,2.2027656696245437
192,192,873.54,7,2,1,68.36,2,19051.72414,0,0,0.0,1.2590212777127971
193,193,1389.39,2,10,8,56.36,2,42552.0,0,0,0.0,-0.149940438233444
194,194,1138.7,4,2,7,61.04,2,29313.26531,0,0,5668.0,-1.6850979153240435
195,195,1469.37,2,9,2,53.27,3,14725.0,0,0,0.0,1.8447797889598694
197,197,901.79,6,6,2,64.5,2,18556.89655,0,0,5200.0,0.950574120920531
198,198,1440.34,1,5,5,62.59,2,18582.0,0,0,5400.0,0.666761983823072
199,199,857.78,2,4,5,66.09,2,20036.60033,0,0,3929.39967,-1.1837070393538514
200,200,1276.29,1,6,6,52.05,3,22328.0,0,0,6684.0,-0.4966667793827197
201,201,2021.71,3,2,8,54.83,2,16942.34234,0,0,6000.0,0.986272822885199
202,202,717.72,7,2,1,74.66,1,11505.17241,1,0,4160.0,0.9927639281595888
203,203,1151.98,1,4,9,64.19,2,41950.0,0,0,7764.0,-0.42598654189621127
204,204,2278.37,3,2,10,76.67,1,60553.0536,0,0,19123.22102,-0.05822949297349293
205,205,738.44,3,8,5,82.11,1,12946.42857,0,0,6000.0,-0.5215963903401433
206,206,1186.32,4,8,5,69.77,1,12930.0,0,0,6000.0,1.5928349589552928
207,207,1432.08,4,8,3,67.11,2,10712.82051,1,0,8640.0,-0.7497636296625634
210,210,704.39,7,7,2,72.56,1,15810.34483,0,0,4810.0,0.6775994446903792
211,211,2037.57,3,8,8,66.52,2,13637.77778,0,0,20400.0,1.6654543579547632
212,212,1549.84,2,1,2,63.46,2,13716.0,1,1,0.0,-1.2394270281298665
213,213,1076.43,1,8,7,71.31,1,33154.0,0,0,0.0,1.565320933639677
214,214,1707.73,7,4,1,32.45,4,7460.344828,1,1,3600.0,-1.253622559044348
215,215,2153.6,2,7,10,69.61,1,37745.65217,0,0,0.0,-0.09397201427273405
216,216,1385.34,3,9,8,67.68,2,17418.13725,0,0,6768.0,0.4728191982946292
217,217,972.2,6,6,8,66.37,2,54203.44828,0,0,11820.0,0.6967235074530965
218,218,3329.26,3,10,6,26.36,4,15414.28571,0,1,10200.0,-0.19901167706861558
219,219,1289.02,3,9,9,56.66,2,36912.14286,0,0,7260.0,-0.2551548017361948
220,220,1588.9,3,5,7,68.45,2,11583.60839,0,0,4063.273846,0.023483103216863453
221,221,1594.5,2,9,6,45.38,3,32463.0,0,0,0.0,0.5454921389475147
222,222,1261.71,4,4,6,59.67,2,18492.95775,0,0,5280.0,-0.3611625115246956
223,223,888.85,3,8,4,77.14,1,9210.833333,0,0,11400.0,0.9361882279647351
224,224,1761.62,2,9,8,71.55,1,25307.74648,0,0,3600.0,2.030863781124331
226,226,1121.43,1,1,8,71.05,1,33177.0,0,0,6300.0,-1.2777148847756232
227,227,1206.44,3,7,10,72.13,1,100000.0,0,0,7200.0,1.5826609799635578
228,228,1367.69,2,1,6,55.79,2,28026.0,0,0,0.0,0.37947152516665195
229,229,1012.84,6,5,1,69.36,1,10229.31034,0,0,6000.0,0.09613869461033833
230,230,1954.09,1,7,9,49.94,3,27513.04348,0,0,6600.0,-1.1159644492588126
231,231,865.84,4,8,2,70.02,1,10324.17423,1,0,6046.144104,-1.9070100946312187
232,232,1028.2,1,8,5,56.8,2,14001.0,0,0,11400.0,0.24449278522434365
233,233,563.08,7,6,4,77.87,1,27158.62069,0,0,4680.0,-0.48608869036900115
234,234,903.45,5,9,3,75.41,1,14084.0,0,0,4888.0,-1.2006931883332215
235,235,1147.92,6,10,2,54.85,2,15253.44828,0,0,4380.0,-0.9698953918944387
236,236,1283.43,2,2,3,60.18,2,13272.0,0,0,2808.0,1.060694767481733
238,238,1153.48,2,9,4,65.2,2,21821.0,0,0,0.0,-0.25067615052728426
239,239,609.77,7,4,1,79.96,1,13060.34483,0,0,4108.0,0.9263540718602455
240,240,1205.94,3,4,6,65.62,2,15085.18519,0,0,3744.0,-0.25301740363441005
241,241,1125.36,5,6,1,67.89,2,3509.15493,1,1,4628.0,0.4433711532111513
242,242,961.41,1,10,6,69.6,1,24055.0,0,0,8700.0,-0.6456059673716025
243,243,1169.73,3,10,4,66.75,2,14175.83333,0,0,5808.0,0.6394281506446247
245,245,1290.69,1,4,7,65.97,2,26384.0,0,0,6600.0,-0.2688626648622333
246,246,994.8,7,4,3,64.11,2,21167.24138,0,0,4212.0,0.7245414350714954
247,247,956.73,5,7,8,71.8,1,28325.35211,0,0,4800.0,-1.409611601399359
248,248,926.48,3,8,6,73.12,1,15452.5,0,0,11160.0,1.4994037142711172
249,249,1312.88,3,4,5,68.58,1,10821.97802,0,0,7670.0,-0.5859253742746144
250,250,1766.1,3,4,7,66.74,2,13984.65347,0,0,5200.0,-0.6683759244294168
251,251,1394.89,3,7,8,65.23,2,30047.14286,0,0,0.0,1.0047056121849856
253,253,953.45,1,5,8,73.33,1,33707.0,0,0,5268.0,-1.3737306632830035
254,254,586.4,7,9,1,76.65,1,1905.172414,0,0,4784.0,2.078601647965986
256,256,1148.03,4,2,3,62.05,2,12722.44898,0,0,4056.0,-1.5905639116466928
257,257,1355.07,7,8,1,39.74,3,11505.17241,1,1,0.0,-1.3392309898913117
258,258,1080.73,3,9,8,68.86,1,21372.14286,0,0,9240.0,-0.1490176889697196
259,259,1094.21,5,4,4,59.6,2,17408.0,0,0,4335.0,0.801856545213858
260,260,845.69,6,8,2,66.66,2,11291.37931,0,0,6240.0,-1.7364784082136722
261,261,867.67,7,1,2,68.54,1,20255.17241,0,0,4160.0,2.174451982232559
262,262,809.29,6,9,5,69.41,1,29848.27586,0,0,7236.0,1.405207810403211
263,263,1153.75,3,10,7,66.89,2,24957.04225,0,0,0.0,0.6875992986127151
264,264,1833.52,7,1,1,29.89,4,15636.2069,1,1,0.0,0.4721038972768588
265,265,1238.26,3,10,7,64.75,2,18100.0,0,0,10740.0,0.04506265396524679
266,266,702.92,7,6,1,73.18,1,11310.34483,1,0,3700.0,0.6355621697932637
267,267,1394.95,4,10,8,70.2,1,17682.74336,0,0,4680.0,-1.0580240831134538
269,269,1055.61,6,1,1,61.74,2,4145.420345,1,1,4122.6562,1.3730945703154156
270,270,1311.3,7,2,2,48.86,3,23455.17241,0,0,0.0,0.059621403429368745
271,271,911.67,6,9,7,65.39,2,56484.48276,0,0,120.0,0.6525913691603364
273,273,1147.16,3,1,9,67.53,2,32481.66667,0,0,8160.0,-0.9018752789801635
274,274,1372.59,2,7,9,53.98,3,51889.0,0,0,0.0,0.9461077543179632
275,275,1009.88,3,9,6,74.5,1,16409.28571,0,0,4836.0,-1.6630699482027753
276,276,1713.1,1,6,6,43.27,3,21619.0,0,0,7440.0,-1.3231684308849674
277,277,688.72,6,4,1,78.68,1,2204.482759,0,0,6198.4,0.7449817851526165
278,278,1067.67,4,4,4,66.82,2,14991.02564,0,0,8060.0,0.9856027842103697
279,279,1215.78,1,10,7,65.47,2,28081.0,0,0,5720.0,-1.5143734770061696
280,280,1025.55,4,7,3,70.5,1,9265.384615,0,0,11100.0,1.4812620288334382
281,281,1534.9,3,8,9,64.08,2,12662.31343,0,0,14760.0,-0.3050827965651304
282,282,1063.06,3,8,6,52.49,3,17037.14286,0,0,6000.0,0.11172828591295138
283,283,1794.37,4,10,4,58.29,2,9201.851852,1,0,4800.0,0.4050630940180681
284,284,1562.49,3,4,7,56.31,2,19157.85714,0,0,6492.0,1.2659931357611676
285,285,891.54,7,8,8,70.92,1,71258.62069,0,0,0.0,-0.9592078287999453
286,286,2989.08,5,2,9,55.32,2,681.8181818,0,0,46800.0,-1.647565257292924
290,290,1301.18,3,1,7,68.74,1,17485.71429,0,0,9000.0,0.08790797195898196
291,291,1457.72,4,5,4,69.5,1,10719.23077,0,0,13845.0,0.7589897793196259
295,295,753.48,6,10,1,76.57,1,10400.0,0,0,5460.0,0.27862343036380005
296,296,1609.68,3,8,10,67.18,2,76209.59725,0,0,11370.56385,1.4877311545649652
297,297,1145.63,7,2,3,60.25,2,31172.41379,0,0,0.0,-0.208697835947184
298,298,973.4,7,2,1,59.87,2,19967.24138,0,0,0.0,0.23051360200429014
299,299,783.37,1,9,5,80.77,1,14760.0,0,0,11100.0,0.6497060133860668
300,300,1758.29,3,5,9,62.42,2,19905.39216,0,0,12000.0,-0.41022128807342145
302,302,831.46,2,7,4,72.12,1,22027.0,0,0,0.0,-0.1732754278050677
303,303,1311.83,7,9,5,44.54,3,40960.34483,0,0,0.0,0.05538536735343471
305,305,1470.81,2,9,8,51.32,3,35219.0,0,0,10740.0,-0.006938112053771922
306,306,1146.68,3,9,5,64.98,2,12717.85714,0,0,5616.0,0.707338578425405
307,307,691.48,6,4,4,72.47,1,29250.0,0,0,3350.0,-1.7380094700012034
309,309,948.3,7,9,4,61.87,2,27141.37931,0,0,6780.0,-0.6443898438750765
310,310,974.01,5,7,3,76.83,1,9060.422535,0,0,4201.2,-0.9846711005041879
311,311,1401.4,5,1,6,52.27,3,27139.0,0,0,4368.0,0.46813100210376307
313,313,749.18,1,2,5,74.22,1,20970.0,0,0,3750.0,-0.3858356020565148
314,314,564.92,7,10,1,83.05,1,727.5862069,0,0,10200.0,1.3573905022501738
316,316,1952.58,4,8,9,58.52,2,24278.87324,0,0,21000.0,-0.1492017674359602
317,317,1169.03,3,1,8,66.8,2,17937.91209,0,0,6600.0,-0.2648261248484215
318,318,1814.83,7,2,1,41.74,3,17715.51724,1,1,0.0,-0.13247436062778048
319,319,819.51,1,7,8,75.11,1,41233.0,0,0,4716.0,0.7728729010064949
320,320,1179.95,2,5,3,56.15,2,16339.0,0,0,0.0,2.063560217981655
322,322,605.28,6,7,1,80.11,1,9144.827586,1,0,4680.0,1.574807415695156
323,323,1200.55,1,10,5,68.7,1,12090.76087,0,0,3840.0,0.16177516248615365
324,324,1275.75,2,4,2,62.06,2,13063.0,0,0,0.0,-0.4451762267825298
325,325,1910.01,3,9,9,58.24,2,22433.95062,0,0,12192.0,0.8855781668812972
326,326,914.42,4,9,1,68.86,1,3456.0,1,1,4576.0,0.4943240257242909
327,327,1138.56,1,6,6,75.73,1,23346.0,0,0,6900.0,-0.9428151587378708
330,330,807.65,6,4,3,73.71,1,23868.96552,0,0,4628.0,0.1373436108089024
331,331,1408.11,2,2,2,49.26,3,15432.0,0,0,0.0,2.455129917712236
332,332,2274.08,3,10,10,50.47,3,40814.67391,0,0,4800.0,-0.5206690807943029
333,333,1482.13,1,2,3,62.8,2,11387.0,0,0,5940.0,1.6893977353037801
334,334,729.29,7,2,3,76.21,1,24110.34483,0,0,4472.0,0.2091416644522601
336,336,1161.01,7,1,5,57.57,2,38163.7931,0,0,3360.0,1.0852462458838976
337,337,901.11,7,1,4,61.46,2,32498.27586,0,0,3500.0,-0.34176706372688764
338,338,683.18,7,4,3,73.0,1,19724.13793,0,0,5720.0,-0.24575544810229694
339,339,1555.05,1,5,8,45.1,3,46364.0,0,0,0.0,-0.8788066171858679
340,340,851.28,7,1,3,61.07,2,22662.06897,0,0,4000.0,1.1885503075928765
342,342,762.65,4,8,3,73.56,1,13106.12245,0,0,4680.0,-0.37202362191373567
343,343,1127.23,4,1,4,63.35,2,20243.58974,0,0,4000.0,0.4623353864546407
344,344,1390.87,2,6,10,56.85,2,72538.73239,0,0,8100.0,-0.07096094295580414
345,345,1201.21,4,10,5,60.35,2,16889.79592,0,0,10200.0,0.5289992537063282
346,346,1532.18,4,9,3,62.12,2,6393.333333,1,0,8592.0,0.8679245363215966
347,347,1018.33,2,8,2,67.15,2,8069.0,0,0,5564.0,-1.0134205711624442
350,350,975.83,1,8,10,62.83,2,56979.0,0,0,15000.0,0.7263851600040906
351,351,1757.06,1,7,9,51.38,3,25710.56338,0,0,13200.0,-0.9221862406171598
352,352,1075.63,2,10,8,66.69,2,40684.0,0,0,0.0,0.6837398322687386
353,353,2756.16,5,10,4,19.37,5,20044.0,1,1,0.0,0.028746744596879904
354,354,1815.68,3,1,9,62.68,2,39150.83333,0,0,0.0,-0.20886340468571782
355,355,680.55,7,10,2,72.28,1,18384.48276,0,0,4108.0,0.8180488226179766
356,356,1481.61,2,4,8,63.68,2,27032.39437,0,0,3600.0,0.7977108331020442
357,357,1073.92,1,7,1,66.59,2,0.0,1,1,7500.0,-0.6401936070227856
358,358,1292.59,1,4,4,63.6,2,14450.0,0,0,6435.0,1.1914735925567481
359,359,1279.64,2,6,5,66.22,2,23827.0,0,0,0.0,-0.9607776398601575
360,360,1445.06,5,2,3,61.48,2,10183.52446,0,0,8957.475541,-0.31726692032282194
361,361,1088.89,3,5,7,68.78,1,24979.16667,0,0,6000.0,-0.36395796748300524
362,362,430.24,6,9,1,71.81,1,0.0,0,0,8235.782988,-0.1129097014477697
364,364,1183.75,3,1,9,73.78,1,27213.14291,0,0,4069.708488,0.5375284954767888
365,365,1435.56,3,10,7,59.85,2,20688.57143,0,0,8100.0,0.2899094192333652
366,366,806.73,5,6,3,77.03,1,12185.0,0,0,4316.0,-0.13191522880161674
367,367,1036.6,2,6,8,63.02,2,38985.0,0,0,0.0,-0.6704336414322795
368,368,979.19,7,1,2,64.14,2,15758.62069,1,0,3640.0,-0.9121247938013355
369,369,1268.7,6,8,2,20.69,4,5195.25651,1,0,11307.75122,1.728254769049645
370,370,2454.21,3,9,5,41.5,3,12566.42857,0,0,8820.0,-0.040894016548237815
371,371,1437.83,4,7,4,62.06,2,19442.30769,0,0,6375.0,-0.5820274946511609
372,372,1512.75,3,5,6,68.35,2,13425.5,0,0,4800.0,-0.36381262038776035
373,373,636.59,7,4,1,74.62,1,14215.51724,0,0,3796.0,-1.7028445817126432
374,374,789.07,1,8,10,80.43,1,100000.0,0,0,23880.0,1.1042237904040915
375,375,1545.29,4,4,3,54.44,3,14133.0,0,0,4800.0,1.164144928174113
376,376,1408.57,7,5,2,44.71,3,16429.31034,0,1,4080.0,0.3086274967429379
377,377,903.48,4,7,2,68.16,2,11278.30375,0,0,4440.923077,1.3355456553305303
378,378,925.63,3,7,8,70.14,1,30646.66667,0,0,6000.0,0.7726879958468632
379,379,1175.4,2,9,1,69.64,1,11496.0,0,1,0.0,0.07262898630558018
380,380,1276.44,7,7,1,60.96,2,6920.689655,1,1,0.0,-0.3373233516776115
383,383,1482.73,5,8,9,70.7,1,34169.75309,0,0,0.0,0.527105704289689
384,384,1291.42,3,9,10,66.9,2,41719.16667,0,0,13200.0,-0.8484343767902155
